1712,MITCH,Oh. Ugh.,8,0.16
1713,MITCH,I told you to keep the light on him.,36,0.72
1714,NOAH,"Okay, try this one.",19,0.38
1715,ZOE,"Yes, yes. Get up. Get up. Get up.",33,0.66
1716,ZOE,All right.,10,0.2
1717,ZOE,Let's figure this out.,22,0.44
1718,ZOE,We have to go back.,19,0.38
1719,ZOE,"Noah, we have to go back. We have to go back.",45,0.9
1720,NOAH,"Zoe, Zoe.",9,0.18
1721,NOAH,We gotta drive. We have to leave.,33,0.66
1722,NOAH,"Start it, Zoe.",14,0.28
1723,MITCH,We got a runner!,16,0.32
1724,MITCH,Oil man! Light on him.,22,0.44
1725,MITCH,Give me the light on him.,25,0.5
1726,CHARLIE,There you go.,13,0.26
1727,MITCH,"Oh, yeah.",9,0.18
1728,MITCH,Keep the light on him.,22,0.44
1729,MITCH,"Where are you going, oil man?",29,0.58
1730,MITCH,Come here.,10,0.2
1731,MITCH,He cannot still be alive.,25,0.5
1732,MITCH,He cannot be still alive.,25,0.5
1733,MITCH,"Oil man, I gotta apologize to you.",34,0.68
1734,MITCH,I'm normally way more accurate.,31,0.62
1735,MITCH,Oh yeah. I winged him good.,27,0.54
1736,MITCH,Sorry about that.,17,0.34
1737,MITCH,It's gonna leave a mark there.,30,0.6
1738,MITCH,"You know,  Charlie and me…",26,0.52
1739,MITCH,we've hunted pretty much everything.,36,0.72
1740,MITCH,You're our first human.,23,0.46
1741,CHARLIE,First human.,12,0.24
1742,MITCH,It's a shame we can't keep his head.,36,0.72
1743,JACK,My family.,10,0.2
1744,CHARLIE,"Don't worry, they're next.",26,0.52
1745,MITCH,Welcome to the jungle.,22,0.44
1746,MITCH,Ssh. Ssh. Ssh. Ssh.,19,0.38
1747,ZOE,What do we do? What do we do?,29,0.58
1748,NOAH,"I don't know, Zoe. I don't know.",32,0.64
1749,NOAH,I don't know anything about cars.,33,0.66
1750,MITCH,Did you hear that?,18,0.36
1751,MITCH,Did you hear that?,18,0.36
1752,MITCH,Stay with him. Nobody finds his body.,37,0.74
1753,MITCH,Okay?,5,0.1
1754,LAUREN,You're flooding it.,19,0.38
1755,LAUREN,Just wait.,10,0.2
1756,NOAH,They're coming.,15,0.3
1757,LAUREN,Not yet.,8,0.16
1758,LAUREN,Try it now.,11,0.22
1759,ZOE,Okay.,5,0.1
1760,MITCH,"No, no, no.",11,0.22
1761,ZOE,Yes! Yes!,9,0.18
1762,MITCH,Stop them!,10,0.2
1763,ZOE,Yes!,4,0.08
1764,MITCH,"No, no. Ahhh…",13,0.26
1765,MITCH,"Keys, keys, keys.",17,0.34
1766,MITCH,Okay. Hop in.,13,0.26
1767,MITCH,You got the light?,18,0.36
1768,CHARLIE,Yeah.,5,0.1
1769,MITCH,Keep that light on them.,24,0.48
1770,NOAH,"Okay. Okay. Zoe, Zoe.",21,0.42
1771,ZOE,What?,5,0.1
1772,NOAH,"Zoe, you're doing really well,",30,0.6
1773,NOAH,but can you drive a little faster?,34,0.68
1774,ZOE,No. I literally can't see shit here.,36,0.72
1775,NOAH,Zoe. Zoe. Zoe. They're right there.,35,0.7
1776,ZOE,"Okay. Oh, shit.",15,0.3
1777,NOAH,Do something.,13,0.26
1778,ZOE,Okay. Okay.,11,0.22
1779,NOAH,"Hey, Mom, are you okay?",23,0.46
1780,NOAH,Keep going.,11,0.22
1781,MITCH,"Hey, hey, hey. Come on with me.",31,0.62
1782,ZOE,No. Just fuck you.,18,0.36
1783,MITCH,Wait.,5,0.1
1784,ZOE,Fuck you!,9,0.18
1785,ZOE,Fuck off!,9,0.18
1786,MITCH,Hey.,4,0.08
1787,MITCH,Hey! Light on her. Get the light on her.,40,0.8
1788,MITCH,Yes!,4,0.08
1789,MITCH,Hey!,4,0.08
1790,MITCH,Keep that light on her.,23,0.46
1791,MITCH,Right up ahead.,15,0.3
1792,MITCH,"Pull over, bitch!",17,0.34
1793,NOAH,Zoe.,4,0.08
1794,ZOE,Fuck.,5,0.1
1795,MITCH,"Pull over, bitch!",17,0.34
1796,NOAH,Do something.,13,0.26
1797,MITCH,"Hey, hey.",9,0.18
1798,MITCH,"Pull over, bitch.",17,0.34
1799,ZOE,Fuck you!,9,0.18
1800,MITCH,No!,3,0.06
1801,ZOE,Get fucked!,11,0.22
1802,MITCH,"Pull over, bitch.",17,0.34
1803,ZOE,Fuck you.,9,0.18
1804,ZOE,Fuck you!,9,0.18
1805,MITCH,Ah! Whoa.,9,0.18
1806,CHARLIE,Pull it around.,15,0.3
1807,MITCH,No!,3,0.06
1808,MITCH,Shit!,5,0.1
1809,ZOE,"Oh, fuck! Oh, my God.",21,0.42
1810,ZOE,Yes! Yes!,9,0.18
1811,NOAH,"Oh, my God!",11,0.22
1812,ZOE,Yes!,4,0.08
1813,NOAH,You got it. Holy shit.,22,0.44
1814,ZOE,I fucking nailed it.,20,0.4
1815,ZOE,I fucking nailed it. I told you I could drive!,46,0.92
1816,ZOE,Holy cow!,9,0.18
1817,NOAH,"Oh, my God!",11,0.22
1818,ZOE,Yes!,4,0.08
1819,NOAH,Yay!,4,0.08
1820,ZOE,Holy shit.,10,0.2
1821,MITCH,Charlie?,8,0.16
1822,MITCH,Charlie…,8,0.16
1823,MITCH,Okay.,5,0.1
1824,MITCH,"Ah, the dumb bitch.",19,0.38
1825,MITCH,You bitch!,10,0.2
1826,MITCH,Get back here!,14,0.28
1827,MITCH,Get out of here. Go.,20,0.4
1828,MITCH,Go. Get out of here.,20,0.4
1829,MITCH,Go. Get out of here. Go.,24,0.48
1830,ZOE,Oh my God. There's a road.,26,0.52
1831,ZOE,Oh my God. Oh my God. We found a fucking road.,46,0.92
1832,NOAH,What?,5,0.1
1833,ZOE,Mom? Mom? Mom?,14,0.28
1834,ZOE,Mom! We found a road.,21,0.42
1835,ZOE,Okay. Hold on. Hold on.,23,0.46
1836,NOAH,You'll be okay.,15,0.3
1837,NOAH,Everything is gonna be okay.,28,0.56
1838,ZOE,"I got it. Mom, we're gonna be okay.",35,0.7
1839,NOAH,"Keep driving, Zoe. Just keep going.",35,0.7
1840,ZOE,"Mom, we found a road.",21,0.42
1841,ZOE,Shit no.,8,0.16
1842,NOAH,What?,5,0.1
1843,ZOE,No. There is more.,18,0.36
1844,NOAH,What?,5,0.1
1845,ZOE,No. There is more.,18,0.36
1846,NOAH,What?,5,0.1
1847,ZOE,Hold on.,8,0.16
1848,NOAH,"You got to get off the road, Zoe.",33,0.66
1849,NOAH,Get off the road.,17,0.34
1850,NOAH,Pull over.,10,0.2
1851,NOAH,Okay. Hide here.,16,0.32
1852,ZOE,Okay. Okay.,11,0.22
1853,NOAH,"Oh, shit. I see headlights.",27,0.54
1854,LAUREN,Okay.,5,0.1
1855,NOAH,Close the door.,15,0.3
1856,ZOE,"Oh, fuck.",9,0.18
1857,POACHER,Where are they? They must be here somewhere.,44,0.88
1858,ZOE,Shit!,5,0.1
1859,WOMAN,I see them. Yeah. Yeah. Yeah.,29,0.58
1860,WOMAN,Okay. Let's go. Let's go.,25,0.5
1861,WOMAN,Guns down.,10,0.2
1862,WOMAN,Now! Now!,9,0.18
1863,WOMAN,Move it. Move it. Move it!,26,0.52
1864,ZOE,Everyone's gone.,16,0.32
1865,NOAH,Everyone's dead.,16,0.32
1866,WOMAN,"Moving, moving.",15,0.3
1867,WOMAN,Everybody down.,15,0.3
1868,BILLY,Zoe?,4,0.08
1869,WOMAN,"Moving, moving. I said, down on the ground.",43,0.86
1870,BILLY,Zoe? Zoe? That one over there. I see you. You over there. I see you.,68,1.36
1871,WOMAN,Stay there. Stay there.,23,0.46
1872,BILLY,Zoe?,4,0.08
1873,DOCTOR,Is everyone okay?,17,0.34
1874,ZOE,Billy?,6,0.12
1875,NOAH,Are you a doctor?,17,0.34
1876,DOCTOR,Yes.,4,0.08
1877,ZOE,"Billy! Oh, my god!",18,0.36
1878,NOAH,My--my mom…,11,0.22
1879,NOAH,My mom's diabetic. She needs insulin right now.,47,0.94
1880,ZOE,"Sorry. I'm sorry. Oh, my God.",29,0.58
1881,NOAH,Do you have it? Do you have insulin?,36,0.72
1882,ZOE,You fucking left me!,20,0.4
1883,BILLY,"Aw. Oh, God!",12,0.24
1884,NOAH,Billy?,6,0.12
1885,BILLY,"Hey, Noah. I'm good.",20,0.4
1886,ZOE,How did you--,13,0.26
1887,BILLY,"Thanks for coming back for me, man.",35,0.7
1888,WOMAN,"Okay, I will check. I will check.",33,0.66
1889,WOMAN,Someone will check.,19,0.38
1890,NOAH,Will she be okay?,17,0.34
1891,DOCTOR,"Yeah, she's gonna be fine. Are you okay?",40,0.8
1892,LAUREN,Where's--where's Jack?,22,0.44
1893,ZOE,He saved us.,12,0.24
1894,NOAH,"He's gone, Mom.",15,0.3
1895,LAUREN,No.,3,0.06
1896,LAUREN,"Look. Zoe, are you seeing this?",31,0.62
1897,ZOE,Aw.,3,0.06
